Article ID,Sentence ID,Sentence,Article,Link,Category,Subcategory,Number of Words
18,789,"Die Rivalität zu Russland (vgl.: The Great Game), die im Krimkrieg (1854–1856) eine erste Eskalation erfahren hatte, und die Angst vor einer russischen Expansion in Richtung Süden und Indien war ein weiterer Faktor der britischen Politik. ",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,37
18,790,"1878 wurde die Insel Zypern besetzt, als Reaktion auf den Russisch-Türkischen Krieg.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,12
18,791,"Auch Afghanistan wurde zeitweise besetzt, um dort den russischen Einfluss zurückzudrängen.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,11
18,792,Großbritannien führte in Afghanistan drei erfolglose Kriege.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,7
18,793,Wegen des wachsenden Einflusses des Deutschen Reiches und der Vereinigten Staaten büßte Großbritannien seit etwa 1900 zunehmend seine politische und wirtschaftliche Vormachtstellung ein.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,23
18,794,"Wirtschaftliche und politische Spannungen mit dem Deutschen Reich gehören zu den wichtigsten Ursachen des Ersten Weltkriegs, in dem Großbritannien in hohem Maße auf die Unterstützung durch seine Kolonien angewiesen war.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,30
18,795,Die USA hatten sich bereits vor 1914 zur stärksten Industrie- und Wirtschaftsmacht der Welt entwickelt.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,15
18,796,"Zwar erreichte Großbritannien nach Kriegsende 1918 durch die Übernahme deutscher Kolonien seine größte Ausdehnung, doch leiteten finanzielle Probleme und zunehmende Autonomiebestrebungen das Ende seiner globalen Bedeutung ein.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,27
18,797,Im Zweiten Weltkrieg schmälerte die Besetzung der Kolonien in Südostasien durch Japan das britische Prestige.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,15
18,798,"Trotz des Sieges von 1945 war der Niedergang nicht mehr aufzuhalten, denn Großbritannien war durch den langen Krieg finanziell nahezu ruiniert.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,21
18,799,"So erlangte die bevölkerungsreichste Kolonie, Indien, bereits zwei Jahre nach Kriegsende die Unabhängigkeit.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,13
18,800,"Während die Kolonien in Australien, Kanada, Neuseeland und Südafrika bereits im 19. und frühen 20. Jahrhundert als Dominions eine gewisse Eigenständigkeit erlangt hatten und diese danach stetig ausbauten, wurden die meisten Territorien des Britischen Weltreichs in der zweiten Hälfte des 20. Jahrhunderts im Zuge der Dekolonisation zu unabhängigen Staaten.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,49
18,801,"So erlangten beispielsweise 1960, im so genannten „Afrikanischen Jahr“, Nigeria und Britisch-Somaliland ihre Souveränität.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,14
18,802,Der Prozess der Entkolonialisierung war 1997 mit der Rückgabe Hongkongs an die Volksrepublik China weitgehend abgeschlossen.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,16
18,803,"Nach Erlangung der Unabhängigkeit traten die meisten ehemaligen Kolonien dem Commonwealth of Nations bei, einer losen Verbindung souveräner Staaten.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,19
18,804,Bis heute erkennen 16 Commonwealth-Staaten als Commonwealth Realms den britischen Monarchen als gemeinsames Staatsoberhaupt an.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,15
18,805,Darüber unterstehen 14 kleinere Überseegebiete weiterhin der britischen Souveränität.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,9
18,806,"Um die Jahrhundertwende nahmen die Befürchtungen zu, Großbritannien werde nicht mehr in der Lage sein, das gesamte Empire zu verteidigen und gleichzeitig die „splendid isolation“ zu bewahren.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,27
18,807,"Das Deutsche Reich hatte einen rasanten Aufstieg hinter sich, sowohl militärisch als auch wirtschaftlich, und galt nun als wahrscheinlichster Gegner in einem künftigen Krieg.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,24
18,808,"Großbritannien schloss neue Allianzen: 1902 mit Japan, sowie mit den ehemaligen Erzfeinden Frankreich (entente cordiale) 1904 und Russland 1907 (Triple Entente, Vertrag von Sankt Petersburg).",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,25
18,809,Die Kriegserklärung Großbritanniens und seiner Alliierten an das Deutsche Reich zu Beginn des Ersten Weltkriegs zog auch die Kolonien und Dominions in den Konflikt hinein.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,25
18,810,"Sie leisteten dem Mutterland umfangreiche militärische, finanzielle und materielle Unterstützung.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,10
18,811,"Mehr als 2,5 Millionen Soldaten dienten in den britischen Streitkräften, dazu kamen Tausende von Freiwilligen aus den Kolonien.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,18
18,812,"Die meisten deutschen Besitzungen in Afrika wurden rasch eingenommen; Australien und Neuseeland besetzten die deutschen Besitzungen im Pazifik, Deutsch-Neuguinea und Samoa.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,21
18,813,Der Beitrag der Truppen dieser Dominions während der Schlacht von Gallipoli gegen das Osmanische Reich hatte einen großen Einfluss auf ihr Bewusstsein als Nation.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,24
18,814,Beide Länder gedenken am ANZAC Day noch heute dieses Ereignisses.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,10
18,815,Im Falle Kanadas hatte die Schlacht bei Arras an der Westfront ähnliche Auswirkungen.,Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,13
18,816,"Premierminister David Lloyd George honorierte diesen wichtigen Beitrag, indem er 1917 mit den Premierministern der Dominions das Reichskriegskabinett (Imperial War Cabinet) bildete, um die gemeinsamen Anstrengungen zu koordinieren.",Britisches Weltreich,https://de.wikipedia.org/wiki/Britisches_Weltreich,Geschichte,Geschichte des 20. Jahrhunderts,28
19,817,"Albert Einstein (* 14. März 1879 in Ulm, Württemberg, Deutsches Reich; † 18. April 1955 in Princeton, New Jersey, Vereinigte Staaten) gilt als einer der bedeutendsten theoretischen Physiker der Wissenschaftsgeschichte[1] und weltweit als bekanntester Wissenschaftler der Neuzeit.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,37
19,818,"Seine Forschungen zur Struktur von Materie, Raum und Zeit sowie zum Wesen der Gravitation veränderten maßgeblich das zuvor geltende newtonsche Weltbild.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,21
19,819,"Einsteins Hauptwerk, die Relativitätstheorie, machte ihn weltberühmt.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,7
19,820,"Im Jahr 1905 erschien seine Arbeit mit dem Titel Zur Elektrodynamik bewegter Körper, deren Inhalt heute als spezielle Relativitätstheorie bezeichnet wird.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,21
19,821,1915 publizierte er die allgemeine Relativitätstheorie.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,6
19,822,Auch zur Quantenphysik leistete er wesentliche Beiträge.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,7
19,823,"„Für seine Verdienste um die theoretische Physik, besonders für seine Entdeckung des Gesetzes des photoelektrischen Effekts“, erhielt er den Nobelpreis des Jahres 1921, der ihm 1922 überreicht wurde.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,28
19,824,Seine theoretischen Arbeiten spielten – im Gegensatz zur verbreiteten Meinung – beim Bau der Atombombe und der Entwicklung der Kernenergie nur eine indirekte Rolle.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,24
19,825,Albert Einstein gilt als Inbegriff des Forschers und Genies.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,9
19,826,Er nutzte seine außerordentliche Bekanntheit auch außerhalb der naturwissenschaftlichen Fachwelt bei seinem Einsatz für Völkerverständigung und Frieden.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,17
19,827,"In diesem Zusammenhang verstand er sich selbst als Pazifist, Sozialist und Zionist.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,12
19,828,Im Laufe seines Lebens war Einstein Staatsbürger mehrerer Länder: Durch Geburt besaß er die württembergische Staatsbürgerschaft.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,16
19,829,"Von 1896 bis 1901 staatenlos, ab 1901 bis zu seinem Tode Staatsbürger der Schweiz, war er 1911/12 in Österreich-Ungarn auch Bürger Österreichs.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,22
19,830,Von 1914 bis 1932 lebte Einstein in Berlin und war als Bürger Preußens erneut Staatsangehöriger im Deutschen Reich.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,18
19,831,Mit der Machtergreifung Hitlers gab er 1933 den deutschen Pass endgültig ab und wurde 1934 vom Deutschen Reich strafausgebürgert.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,19
19,832,Zusätzlich zu seinem seit 1901 geltenden Schweizer Bürgerrecht erwarb er 1940 noch die Staatsbürgerschaft der Vereinigten Staaten.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,17
19,833,"Die Eltern Hermann Einstein (30. August 1847 bis 10. Oktober 1902) und Pauline Einstein, geb. Koch (8. Februar 1858 bis 20. Februar 1920, geboren in Cannstatt, Württemberg; gestorben in Berlin), entstammten beide jüdischen Familien, die schon seit Jahrhunderten im schwäbischen Raum ansässig waren.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,43
19,834,Die Großeltern mütterlicherseits hatten ihren Nachnamen Dörzbacher in Koch geändert.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,10
19,835,"Die Großeltern väterlicherseits trugen noch traditionell jüdische Namen, Abraham und Hindel Einstein.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,12
19,836,Mit den Eltern Albert Einsteins änderte sich das.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,8
19,837,"Sein Vater Hermann Einstein stammte aus der oberschwäbischen Kleinstadt Buchau, in der es seit dem Mittelalter innerhalb des Territoriums des freiweltlichen Damenstifts Buchau eine bedeutende jüdische Gemeinde gab (siehe auch: Familie Einstein in Bad Buchau).",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,35
19,838,"Der erste namentlich nachgewiesene Vorfahre Albert Einsteins, ein aus dem Bodenseeraum stammender Pferde- und Tuchhändler namens Baruch Moses Ainstein, wurde im 17. Jahrhundert in die Gemeinde aufgenommen.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,27
19,839,"Auf den Grabsteinen des Buchauer jüdischen Friedhofs sind noch heute die Namen vieler Verwandter Einsteins zu finden; so unter anderem auch der des letzten Juden Buchaus, Siegbert Einstein, eines Großneffen des Physikers, der das KZ Theresienstadt überlebt hatte und nach dem Zweiten Weltkrieg zeitweise zweiter Bürgermeister der Stadt Buchau war.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,50
19,840,Hermann Einstein übersiedelte mit seinen Brüdern 1869 nach Ulm.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,9
19,841,"Dort heiratete er 1876 Pauline Koch und lebte in der Bahnhofstraße B135, wo Albert Einstein am 14. März 1879 zur Welt kam.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,22
19,842,"Albert wuchs in einer assimilierten, nicht strenggläubigen deutsch-jüdischen Mittelstandsfamilie heran.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,10
19,843,"Die Familie zog kurz nach der Geburt Alberts 1880 nach München, wo sein Vater und sein Onkel im Oktober 1880 einen kleinen Betrieb zur Gas- und Wasserinstallation gründeten.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,28
19,844,"Da dieser wirtschaftlich zufriedenstellend lief, beschlossen sie 1885 und mit Unterstützung der gesamten Familie, eine eigene Fabrik für elektrische Geräte (Elektrotechnische Fabrik J. Einstein & Cie) ins Leben zu rufen.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,30
19,845,"Die Firma seines Vaters war erfolgreich und belieferte Kraftwerke in München-Schwabing, Varese und Susa (Italien).",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,15
19,846,"Zweieinhalb Jahre nach Albert wurde seine Schwester Maja (* 18. November 1881 in München; † 25. Juni 1951 in Princeton, New Jersey, USA) geboren.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,24
19,847,"Ob Albert schon zu jener Zeit an die Isar kam oder erst 1885 als Sechsjähriger, ist unter Historikern umstritten.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,19
19,848,"Gesichert ist dagegen, dass die Familie ein Gebäude im Hinterhof der Adlzreiterstraße 12 bewohnte, die heute zum Anwesen Lindwurmstraße 127 im Münchener Stadtteil Isarvorstadt gehört.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,25
19,849,Eine Hochbegabung war in seiner Jugend nicht abzusehen.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,8
19,850,So begann Albert erst im Alter von drei Jahren zu sprechen.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,11
19,851,"In der Schule war er ein aufgeweckter, bisweilen gar aufrührerischer Schüler.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,11
19,852,"Seine Leistungen waren gut bis sehr gut, weniger gut in den Sprachen, aber herausragend in den Naturwissenschaften.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,17
19,853,Einstein las populärwissenschaftliche Bücher und verschaffte sich selbst einen Überblick über den Forschungsstand.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,13
19,854,Besonders die Naturwissenschaftlichen Volksbücher von Aaron Bernstein gelten als prägend für sein Interesse und seine weitere Laufbahn.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,17
19,855,Hierzu zählt auch[11] die Schrift von Felix Eberty Die Gestirne und die Weltgeschichte.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,13
19,856,"Gedanken über Raum, Zeit und Ewigkeit,[12] zu deren Neuauflage im Jahr 1923 Einstein ein Geleitwort schrieb.",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,16
19,857,1884 begann er mit dem Violinspiel und erhielt Privatunterricht.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,9
19,858,"Im Jahr darauf kam er in die Volksschule, ab 1888 besuchte er das Luitpold-Gymnasium (nach verschiedenen Standortwechseln erhielt es 1965 den Namen Albert-Einstein-Gymnasium).",Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,23
19,859,Es ist nicht zu verwechseln mit dem heutigen Luitpold-Gymnasium in München.,Albert Einstein,https://de.wikipedia.org/wiki/Albert_Einstein,Geschichte,Geschichte des 20. Jahrhunderts,11
20,860,"Die Novemberrevolution von 1918/19 führte in der Endphase des Ersten Weltkrieges zum Sturz der Monarchie im Deutschen Reich und zu dessen Umwandlung in eine parlamentarische Demokratie, die Weimarer Republik.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,29
20,861,"Die tieferen Ursachen der Revolution lagen in den extremen Belastungen durch den mehr als vier Jahre währenden Krieg, im allgemeinen Schock über die Niederlage des deutschen Kaiserreichs, in dessen vordemokratischen Strukturen und sozialen Spannungen sowie in der Politik seiner reformunwilligen Eliten.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,41
20,862,Ihr unmittelbarer Auslöser aber war der Flottenbefehl der Seekriegsleitung vom 24. Oktober 1918.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,13
20,863,"Er sah vor, die deutsche Hochseeflotte trotz der bereits feststehenden Kriegsniederlage Deutschlands in eine letzte Schlacht gegen die britische Royal Navy zu entsenden.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,23
20,864,"Gegen diesen Plan richtete sich die Meuterei einiger Schiffsbesatzungen, die in den Kieler Matrosenaufstand mündete.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,15
20,865,"Dieser wiederum entwickelte sich innerhalb weniger Tage zur Revolution, die das ganze Reich erfasste.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,14
20,866,Sie führte am 9. November 1918 in Berlin zur Ausrufung der Republik und zur Machtübernahme der Mehrheitssozialisten unter Friedrich Ebert.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,20
20,867,Wenig später folgten die Abdankungen Kaiser Wilhelms II. und aller anderen Bundesfürsten.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,12
20,868,"Über die Parlamentarisierung hinausgehende, von rätedemokratischen Ideen geleitete Ziele des linken Flügels der Revolutionäre scheiterten am Widerstand der SPD-Führung.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,19
20,869,"Aus Furcht vor einem Bürgerkrieg wollte sie – wie auch die bürgerlichen Parteien – die alten kaiserlichen Eliten nicht vollständig entmachten, sondern sie mit den neuen demokratischen Verhältnissen versöhnen.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,29
20,870,"Dazu ging sie ein Bündnis mit der Obersten Heeresleitung (OHL) ein und ließ im Januar 1919 den sogenannten Spartakusaufstand gewaltsam niederschlagen, unter anderem mit Hilfe irregulärer, rechtsgerichteter Freikorpstruppen.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,28
20,871,"Weitere Versuche zur Gründung von Räterepubliken, etwa in Bayern, blieben ebenfalls erfolglos.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,12
20,872,Ihren formellen Abschluss fand die Revolution am 11. August 1919 mit der Verabschiedung der Weimarer Verfassung.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,16
20,873,"Während die kriegsmüden Truppen und die über die kaiserliche Regierung desillusionierte Bevölkerung das baldige Kriegsende erwarteten, plante in Kiel die deutsche Marineleitung unter Admiral Franz von Hipper eigenmächtig, die Flotte zu einer letzten Schlacht gegen die Royal Navy in den Ärmelkanal zu entsenden.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,43
20,874,"Der Flottenbefehl vom 24. Oktober 1918 und die Vorbereitungen zum Auslaufen lösten zunächst eine Meuterei unter den betroffenen Matrosen und dann eine allgemeine Revolution aus, die in wenigen Tagen die Monarchie im Reich beseitigte.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,34
20,875,Die meuternden Matrosen wollten nicht im bereits verlorenen Krieg sinnlos geopfert werden.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,12
20,876,"Zudem waren sie überzeugt, im Sinne der neuen Regierung zu handeln, die Friedensverhandlungen mit der Entente anstrebte.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,17
20,877,Deren Glaubwürdigkeit hätte ein gleichzeitiger Angriff der Flotte zunichtegemacht.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,9
20,878,Der Publizist Sebastian Haffner sah daher nicht in den Matrosen die eigentlichen Meuterer.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,13
20,879,Vielmehr bezeichnete er das Vorhaben der Admiralität als „eine Meuterei der Flottenführung gegen die Regierung und ihre Politik“.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,18
20,880,"Der Matrosenaufstand begann auf Schillig-Reede vor Wilhelmshaven, wo die deutsche Hochseeflotte in Erwartung der geplanten Seeschlacht vor Anker gegangen war.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,20
20,881,In der Nacht vom 29. zum 30. Oktober 1918 kam es zu ersten Befehlsverweigerungen einiger Schiffsbesatzungen.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,16
20,882,"Auf drei Schiffen des III. Geschwaders weigerten sich die Matrosen, die Anker zu lichten.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,14
20,883,Auf den Schlachtschiffen des I. Geschwaders Thüringen und Helgoland gingen Teile der Besatzungen zu offener Meuterei und Sabotageakten über.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,19
20,884,"Als aber am 31. Oktober einige Torpedoboote ihre Geschütze auf diese Schiffe richteten, verschanzten sich rund 200 Meuterer zunächst unter Deck, ließen sich dann aber widerstandslos verhaften.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,27
20,885,"Da die Marineleitung sich des Gehorsams der Mannschaften nicht mehr sicher war, ließ sie ihren Schlachtplan fallen und beorderte das Geschwader nach Kiel zurück.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,24
20,886,"Nach einer störungsfreien Übung in der Helgoländer Bucht ließ Geschwaderkommandeur Vizeadmiral Kraft während der Fahrt durch den Nord-Ostsee-Kanal 47 Matrosen der „Markgraf“, die als Haupträdelsführer galten, verhaften und in Kiel arrestieren.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,31
20,887,"Die Matrosen und Heizer versuchten nun, ein erneutes Auslaufen zu verhindern und die Freilassung ihrer Kameraden zu erreichen.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,18
20,888,Etwa 250 von ihnen trafen sich dazu am Abend des 1. November im Kieler Gewerkschaftshaus.,Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,15
20,889,"Sie schickten Delegationen zu den Offizieren, die aber nicht angehört wurden.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,11
20,890,"Daraufhin suchten sie verstärkt Kontakt zu Gewerkschaften, USPD und SPD.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,10
20,891,"Nachdem die Polizei das Gewerkschaftshaus für den 2. November gesperrt hatte, versammelten sich am Folgetag mehrere tausend Matrosen und Vertreter der Arbeiter nachmittags auf dem Großen Exerzierplatz.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,27
20,892,"Sie waren einem Aufruf des Matrosen Karl Artelt und des Werftarbeiters Lothar Popp, beide USPD-Mitglieder, gefolgt.",Novemberrevolution,https://de.wikipedia.org/wiki/Novemberrevolution,Geschichte,Geschichte des 20. Jahrhunderts,16
